# .PCD v.7 - Point Cloud Data file format
VERSION .7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 54272
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 54272
DATA ascii
 489.70383 -1437.2964 2928.0
 494.72128 -1435.8348 2958.0
 498.06625 -1429.2455 2978.0
 502.4147 -1425.284 3004.0
 505.25797 -1416.8171 3021.0
 508.6029 -1409.5547 3041.0
 514.28937 -1408.486 3075.0
 519.1396 -1404.7822 3104.0
 522.31726 -1396.2902 3123.0
 528.5055 -1395.5393 3160.0
 532.35223 -1388.2775 3183.0
 531.34875 -1368.274 3177.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 561.11896 -1334.7715 3355.0
 565.80194 -1327.3973 3383.0
 567.8089 -1313.5262 3395.0
 0.0 -0.0 0.0
 143.66652 -322.94534 859.0
 140.32155 -310.83472 839.0
 138.81631 -302.9581 830.0
 137.14383 -294.82047 820.0
 136.30759 -288.5626 815.0
 135.6386 -282.70804 811.0
 134.80235 -276.55417 806.0
 134.13336 -270.79266 802.0
 133.6316 -265.40707 799.0
 132.96262 -259.72766 795.0
 132.12637 -253.77078 790.0
 130.95563 -247.23712 783.0
 130.28665 -241.71094 779.0
 130.11938 -237.14294 778.0
 128.94865 -230.78989 771.0
 127.94516 -224.80731 765.0
 127.44342 -219.75557 762.0
 126.941666 -214.73668 759.0
 126.43992 -209.75063 756.0
 126.10543 -205.06938 754.0
 125.603676 -200.14352 751.0
 125.43643 -195.77255 750.0
 124.934685 -190.90143 747.0
 124.76744 -186.5633 746.0
 124.265686 -181.74687 743.0
 123.76395 -176.96332 740.0
 123.596695 -172.6799 739.0
 123.596695 -168.63564 739.0
 123.42944 -164.36865 738.0
 123.094955 -159.89537 736.0
 123.094955 -155.86752 736.0
 122.9277 -151.63338 735.0
 122.76045 -147.41019 734.0
 122.59321 -143.19792 733.0
 122.59321 -139.1865 733.0
 122.76045 -135.35948 734.0
 122.42596 -130.9847 732.0
 122.258705 -126.80528 731.0
 122.09145 -122.636795 730.0
 121.92421 -118.47926 729.0
 121.92421 -114.48973 729.0
 122.258705 -110.80335 731.0
 121.92421 -106.51065 729.0
 122.09145 -102.66175 730.0
 121.58972 -98.26126 727.0
 121.92421 -94.542046 729.0
 122.09145 -90.67672 730.0
 121.756966 -86.44423 728.0
 121.25522 -82.12036 725.0
 120.92072 -77.93712 723.0
 121.25522 -74.185074 725.0
 121.42246 -70.31428 726.0
 120.92072 -66.06702 723.0
 120.75346 -62.024414 722.0
 120.75346 -58.073185 722.0
 121.08797 -54.271877 724.0
 120.92072 -50.240215 723.0
 120.92072 -46.283516 723.0
 120.92072 -42.326813 723.0
 121.08797 -38.423187 724.0
 120.58622 -34.31822 721.0
 120.92072 -30.456713 723.0
 120.418976 -26.390055 720.0
 120.08447 -22.387411 718.0
 120.418976 -18.509487 720.0
 120.58622 -14.589438 721.0
 120.418976 -10.6289215 720.0
 120.08447 -6.670059 718.0
 120.08447 -2.7407212 718.0
 120.92072 1.1968936 723.0
 120.75346 5.1464663 722.0
 120.418976 9.072493 720.0
 120.58622 13.030849 721.0
 120.418976 16.953058 720.0
 120.58622 20.922361 721.0
 120.418976 24.833624 720.0
 119.91723 28.654016 717.0
 119.41549 32.44157 714.0
 119.080986 36.2472 712.0
 119.58273 40.312847 715.0
 119.24823 44.102062 713.0
 119.24823 48.004032 713.0
 119.080986 51.83321 712.0
 118.913734 55.65144 711.0
 119.080986 59.626217 712.0
 119.080986 63.522717 712.0
 118.74649 67.229836 710.0
 118.74649 71.115395 710.0
 118.57924 74.89532 709.0
 118.24474 78.553185 707.0
 118.24474 82.422325 707.0
 117.91024 86.047356 705.0
 117.743 89.77803 704.0
 117.743 93.630745 704.0
 117.743 97.48347 704.0
 117.743 101.33619 704.0
 117.91024 105.338326 705.0
 117.91024 109.196526 705.0
 117.575745 112.73399 703.0
 117.575745 116.58124 703.0
 117.743 120.59979 704.0
 117.91024 124.629295 705.0
 117.91024 128.48749 705.0
 118.0775 132.53342 706.0
 118.0775 136.39708 706.0
 117.91024 140.06207 705.0
 117.91024 143.92026 705.0
 118.24474 148.19768 707.0
 118.0775 151.85175 706.0
 118.57924 156.37708 709.0
 119.24823 161.1613 713.0
 120.25173 166.4523 719.0
 121.42246 172.04596 726.0
 121.92421 176.74643 729.0
 122.59321 181.72766 733.0
 123.2622 186.75267 737.0
 123.2622 190.786 737.0
 122.9277 194.29062 735.0
 122.09145 196.96393 730.0
 121.58972 200.13307 727.0
 120.92072 202.98863 723.0
 119.91723 205.22794 717.0
 119.91723 209.15181 717.0
 119.91723 213.07567 717.0
 119.41549 216.0916 714.0
 119.58273 220.30716 715.0
 119.41549 223.9065 714.0
 118.74649 226.53766 710.0
 118.57924 230.0987 709.0
 118.913734 234.63878 711.0
 118.74649 238.19434 710.0
 118.0775 240.71605 706.0
 117.074 242.50116 700.0
 116.73951 245.62817 698.0
 117.24126 250.52019 701.0
 116.73951 253.26794 698.0
 117.074 257.82446 700.0
 117.24126 262.02908 701.0
 117.24126 265.8654 701.0
 117.074 269.31696 700.0
 116.90675 272.75757 699.0
 116.57226 275.79156 697.0
 116.40501 279.20483 696.0
 115.40152 280.57397 690.0
 114.73252 282.7017 686.0
 113.89628 284.36804 681.0
 113.39453 286.82574 678.0
 112.89279 289.25064 675.0
 112.391045 291.64264 672.0
 112.2238 294.8808 671.0
 111.8893 297.66306 669.0
 111.722046 300.8738 668.0
 111.38754 303.61777 666.0
 111.5548 307.72388 667.0
 111.5548 311.3741 667.0
 111.5548 315.02432 667.0
 111.053055 317.24127 664.0
 110.88581 320.3918 663.0
 110.55131 323.04272 661.0
 110.71856 327.15433 662.0
 110.384056 329.77786 660.0
 110.55131 333.89493 661.0
 110.55131 337.51233 661.0
 110.55131 341.1297 661.0
 110.21681 343.704 659.0
 110.384056 347.8375 660.0
 110.21681 350.91693 659.0
 110.04957 353.9854 658.0
 109.715065 356.49948 656.0
 109.715065 360.08954 656.0
 109.54781 363.12515 655.0
 109.54781 366.70972 655.0
 109.88231 371.425 657.0
 109.88231 375.02048 657.0
 109.21331 376.31088 653.0
 109.38057 380.46625 654.0
 109.715065 385.2198 656.0
 109.88231 389.40253 657.0
 451.83865 -1470.2545 2616.0
 459.09293 -1479.3134 2658.0
 461.85648 -1473.5844 2674.0
 468.07443 -1478.5924 2710.0
 471.1834 -1473.484 2728.0
 473.25607 -1464.9707 2740.0
 478.95587 -1467.439 2773.0
 481.20123 -1459.0717 2786.0
 486.03745 -1458.3358 2814.0
 490.18274 -1455.2422 2838.0
 493.80988 -1450.3643 2859.0
 497.95517 -1446.762 2883.0
 500.546 -1438.4297 2898.0
 505.20947 -1435.8237 2925.0
 510.2184 -1433.8932 2954.0
 514.70917 -1430.2053 2980.0
 519.1999 -1426.2329 3006.0
 521.618 -1416.3481 3020.0
 525.93604 -1411.4087 3045.0
 531.4631 -1409.4021 3077.0
 536.6447 -1406.14 3107.0
 539.23553 -1395.843 3122.0
 544.2445 -1391.5647 3151.0
 547.1807 -1381.7351 3168.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 136.62245 -332.0111 791.0
 0.0 -0.0 0.0
 134.03165 -317.22156 776.0
 133.34076 -311.36154 772.0
 137.6588 -317.08282 797.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 150.26744 -327.08084 870.0
 144.74036 -310.46423 838.0
 143.53131 -303.32312 831.0
 141.9768 -295.53955 822.0
 140.76778 -288.5626 815.0
 140.42232 -283.40524 813.0
 139.386 -276.89728 807.0
 138.69511 -271.13028 803.0
 137.83151 -265.0749 798.0
 137.14062 -259.40094 794.0
 136.62245 -254.092 791.0
 135.58614 -247.86864 785.0
 135.06796 -242.64177 782.0
 134.89525 -238.05739 781.0
 133.85893 -231.98723 775.0
 132.82259 -225.98277 769.0
 132.30444 -220.90915 766.0
 131.44083 -215.30254 761.0
 131.61356 -211.41531 762.0
 130.92267 -206.15729 758.0
 130.57721 -201.47604 756.0
 130.05907 -196.55565 753.0
 129.88634 -192.17921 752.0
 129.71361 -187.81372 751.0
 129.5409 -183.45917 750.0
 128.85 -178.39815 746.0
 128.85 -174.31558 746.0
 128.67729 -170.0048 745.0
 128.15912 -165.25955 742.0
 127.81368 -160.76437 740.0
 127.64095 -156.50285 739.0
 127.29552 -152.04599 737.0
 127.1228 -147.81184 736.0
 126.95007 -143.58864 735.0
 126.60463 -139.1865 733.0
 126.77735 -135.35948 734.0
 126.77735 -131.34258 734.0
 126.60463 -127.152214 733.0
 126.086464 -122.636795 730.0
 125.74103 -118.31674 728.0
 126.086464 -114.646774 730.0
 126.259186 -110.80335 731.0
 126.086464 -106.65676 730.0
 125.91375 -102.52112 729.0
 125.568306 -98.26126 727.0
 125.568306 -94.28268 727.0
 125.568306 -90.304085 727.0
 125.22286 -86.08801 725.0
 125.05014 -82.00709 724.0
 124.877426 -77.93712 723.0
 125.22286 -74.185074 725.0
 125.22286 -70.21742 725.0
 124.877426 -66.06702 723.0
 124.7047 -62.024414 722.0
 124.531975 -57.992752 721.0
 124.531975 -54.046997 721.0
 124.35926 -50.03175 720.0
 124.35926 -46.091465 720.0
 124.531975 -42.20973 721.0
 124.01381 -38.10476 718.0
 124.01381 -34.175423 718.0
 123.84109 -30.203959 717.0
 123.84109 -26.280094 717.0
 123.84109 -22.35623 717.0
 123.84109 -18.432365 717.0
 123.49565 -14.46803 715.0
 123.49565 -10.555109 715.0
 123.32294 -6.6328998 714.0
 123.49565 -2.72927 715.0
 123.84109 1.1869607 717.0
 123.49565 5.0965695 715.0
 123.49565 9.00949 715.0
 123.84109 12.958555 717.0
 123.66837 16.858875 716.0
 123.15021 20.690212 713.0
 122.977486 24.557695 712.0
 122.63205 28.37427 710.0
 122.113884 32.12352 707.0
 121.94116 35.941746 706.0
 122.113884 39.861797 707.0
 122.113884 43.730934 707.0
 121.94116 47.532745 706.0
 121.94116 51.39641 706.0
 121.76843 55.181805 705.0
 121.59572 58.956257 704.0
 121.59572 62.80898 704.0
 121.59572 66.6617 704.0
 121.423 70.41426 703.0
 121.59572 74.36714 704.0
 121.250275 77.99764 702.0
 120.90483 81.606255 700.0
 120.73211 85.31504 699.0
 120.73211 89.140396 699.0
 120.559395 92.83275 698.0
 120.38667 96.514175 697.0
 120.38667 100.32859 697.0
 120.38667 104.143 697.0
 120.38667 107.95741 697.0
 120.21394 111.611465 696.0
 120.04122 115.25457 695.0
 119.86851 118.88673 694.0
 120.21394 123.038284 696.0
 120.21394 126.84722 696.0
 120.21394 130.65616 696.0
 120.21394 134.4651 696.0
 119.86851 137.87671 694.0
 120.21394 142.08298 696.0
 119.86851 145.47269 694.0
 120.21394 149.70087 696.0
 120.21394 153.50981 696.0
 120.38667 157.54478 697.0
 120.38667 161.35919 697.0
 120.559395 165.41057 698.0
 120.559395 169.23045 698.0
 120.90483 173.54619 700.0
 121.07756 177.63042 701.0
 122.2866 183.2788 708.0
 122.977486 188.21078 712.0
 124.01381 193.72617 718.0
 124.531975 198.48135 721.0
 125.05014 203.2694 724.0
 125.91375 208.66272 729.0
 125.74103 212.36055 728.0
 125.22286 215.4531 725.0
 124.7047 218.51277 722.0
 124.7047 222.464 722.0
 124.531975 226.10165 721.0
 124.7047 230.36647 722.0
 124.18654 233.34409 719.0
 124.01381 236.94888 718.0
 123.49565 239.87175 715.0
 122.977486 242.76181 712.0
 122.63205 245.96545 710.0
 122.45932 249.49911 709.0
 122.113884 252.66444 707.0
 121.76843 255.80788 705.0
 121.59572 259.29773 704.0
 121.07756 262.02908 701.0
 121.07756 265.8654 701.0
 120.73211 268.93222 699.0
 120.73211 272.75757 699.0
 121.07756 277.3743 701.0
 120.90483 280.80945 700.0
 120.04122 282.60712 695.0
 119.695786 285.58643 693.0
 118.659454 286.87347 687.0
 118.31402 289.78708 685.0
 117.62313 291.82172 681.0
 116.58681 292.94464 675.0
 116.41408 296.1992 674.0
 116.06864 298.99783 672.0
 115.72319 301.77463 670.0
 115.377754 304.52954 668.0
 115.550476 308.64658 669.0
 115.20504 311.3741 667.0
 115.20504 315.02432 667.0
 115.20504 318.67456 667.0
 115.72319 323.77454 670.0
 115.03231 325.48633 666.0
 115.03231 329.1311 666.0
 114.85959 332.27618 665.0
 114.85959 335.91547 665.0
 114.34143 338.02295 662.0
 114.68687 342.67798 664.0
 114.51415 345.79022 663.0
 114.51415 349.41858 663.0
 114.51415 353.0469 663.0
 114.51415 356.67526 663.0
 114.85959 361.3905 665.0
 114.85959 365.0298 665.0
 115.03231 369.22345 666.0
 115.20504 373.42807 667.0
 115.377754 377.64368 668.0
 115.377754 381.29938 668.0
 115.20504 384.37878 667.0
 115.550476 389.1925 669.0
 115.377754 392.26648 668.0
 115.550476 396.51486 669.0
 464.37308 -1464.6343 2606.0
 472.56998 -1475.974 2652.0
 476.49026 -1473.5844 2674.0
 482.72702 -1478.0468 2709.0
 486.4691 -1474.5643 2730.0
 490.56754 -1471.9213 2753.0
 494.13144 -1467.439 2773.0
 496.26974 -1458.5479 2785.0
 501.43738 -1458.3358 2814.0
 505.00125 -1453.1912 2834.0
 507.31775 -1444.2766 2847.0
 512.4854 -1443.2491 2876.0
 516.762 -1439.4222 2900.0
 521.21686 -1435.8237 2925.0
 525.8499 -1432.4369 2951.0
 529.592 -1426.3658 2972.0
 534.75964 -1423.8606 3001.0
 538.14526 -1416.3481 3020.0
 542.7783 -1411.8723 3046.0
 546.5204 -1404.8215 3067.0
 550.9752 -1399.3513 3092.0
 554.7173 -1391.8192 3113.0
 559.35034 -1386.2651 3139.0
 0.0 -0.0 0.0
 127.230385 -307.50632 714.0
 133.82355 -319.3316 751.0
 0.0 -0.0 0.0
 136.14006 -316.49716 764.0
 137.56561 -315.58643 772.0
 136.67465 -309.34497 767.0
 143.98059 -321.45914 808.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 151.28654 -319.1858 849.0
 148.61363 -308.9823 834.0
 147.54448 -302.2281 828.0
 145.94073 -294.4609 819.0
 144.51518 -287.14633 811.0
 144.69337 -283.05664 812.0
 144.51518 -278.26974 811.0
 143.98059 -272.8185 808.0
 142.02046 -264.74274 797.0
 141.3077 -259.07425 793.0
 140.59491 -253.44955 789.0
 139.88214 -247.86864 785.0
 138.99117 -242.02121 780.0
 138.63478 -237.14294 778.0
 138.1002 -231.98723 775.0
 137.56561 -226.86438 772.0
 137.03104 -221.77432 769.0
 136.31825 -216.4342 765.0
 135.96187 -211.69276 763.0
 135.60548 -206.97322 761.0
 135.42729 -202.54204 760.0
 134.71451 -197.33875 756.0
 134.17995 -192.43477 753.0
 134.17995 -188.31389 753.0
 134.00174 -183.94841 752.0
 133.64536 -179.3547 750.0
 134.00174 -175.71758 752.0
 133.82355 -171.37398 751.0
 133.46716 -166.8186 749.0
 133.11076 -162.28511 747.0
 132.93259 -157.98529 746.0
 132.57619 -153.49011 744.0
 131.86342 -148.61517 740.0
 131.86342 -144.56543 740.0
 131.50703 -140.13593 738.0
 131.32884 -135.91272 737.0
 131.15065 -131.70045 736.0
 131.32884 -127.846085 737.0
 130.97244 -123.476776 735.0
 130.43787 -118.96684 732.0
 130.79425 -115.27499 734.0
 130.61606 -111.10651 733.0
 130.43787 -106.948975 732.0
 130.43787 -102.94302 732.0
 130.25966 -98.80191 731.0
 130.08148 -94.67173 730.0
 129.5469 -90.304085 727.0
 129.5469 -86.32549 727.0
 129.5469 -82.3469 727.0
 129.5469 -78.36831 727.0
 129.5469 -74.38972 727.0
 129.7251 -70.50797 728.0
 129.1905 -66.24978 725.0
 129.3687 -62.36804 726.0
 128.83412 -58.153618 723.0
 128.65593 -54.121956 722.0
 128.47774 -50.101242 721.0
 128.65593 -46.2195 722.0
 128.47774 -42.20973 721.0
 128.12135 -38.15783 719.0
 127.943146 -34.175423 718.0
 127.58676 -30.161835 716.0
 127.40857 -26.206787 715.0
 127.40857 -22.293869 715.0
 127.40857 -18.380949 715.0
 126.873985 -14.407325 712.0
 127.05218 -10.525584 713.0
 126.69579 -6.605031 711.0
 126.873985 -2.7178185 712.0
 127.40857 1.1836499 715.0
 127.230385 5.089442 714.0
 126.69579 8.959086 711.0
 127.05218 12.886262 713.0
 126.3394 16.694054 709.0
 126.16121 20.545118 708.0
 126.16121 24.419731 708.0
 125.44843 28.134487 704.0
 125.27025 31.94177 703.0
 125.626625 35.89084 705.0
 125.09206 39.579887 702.0
 125.09206 43.42166 702.0
 125.27025 47.33077 703.0
 125.09206 51.105213 702.0
 124.73566 54.790443 700.0
 124.55747 58.537533 699.0
 124.37928 62.273674 698.0
 124.55747 66.18825 699.0
 124.20109 69.81328 697.0
 124.37928 73.73333 698.0
 124.37928 77.553215 698.0
 124.02288 81.13994 696.0
 123.844696 84.82683 695.0
 123.666504 88.50277 694.0
 123.48831 92.16776 693.0
 123.48831 95.96029 693.0
 123.844696 100.040695 695.0
 123.666504 103.69475 694.0
 123.666504 107.492744 694.0
 123.48831 111.13038 693.0
 123.13192 114.591225 691.0
 122.95373 118.2015 690.0
 123.13192 122.15438 691.0
 122.95373 125.75371 690.0
 122.775536 129.3421 689.0
 123.13192 133.49911 691.0
 122.95373 137.08202 690.0
 122.95373 140.85812 690.0
 122.59734 144.21501 688.0
 122.775536 148.19525 689.0
 123.13192 152.407 691.0
 120.63721 153.02412 677.0
 120.63721 156.72908 677.0
 122.95373 163.51476 690.0
 122.95373 167.29085 690.0
 123.13192 171.31488 691.0
 122.95373 174.84306 690.0
 123.13192 178.87804 691.0
 123.310104 182.92395 692.0
 123.844696 187.52045 695.0
 124.55747 192.42506 699.0
 124.73566 196.53119 700.0
 125.80483 202.07939 706.0
 129.5469 212.06883 727.0
 132.7544 221.3966 745.0
 131.32884 223.05252 737.0
 130.25966 225.2371 731.0
 129.7251 228.29681 728.0
 130.08148 232.919 730.0
 130.25966 237.23856 731.0
 130.08148 240.90903 730.0
 129.7251 244.23306 728.0
 129.01231 246.85329 724.0
 128.65593 250.1226 722.0
 128.29955 253.37003 720.0
 127.230385 255.16606 714.0
 127.76495 260.16205 717.0
 127.05218 262.61264 713.0
 126.873985 266.1408 712.0
 127.05218 270.41656 713.0
 126.873985 273.93384 712.0
 125.44843 274.70862 704.0
 123.666504 274.60452 694.0
 123.13192 277.19907 691.0
 124.55747 284.23364 699.0
 124.55747 288.05902 699.0
 123.666504 289.7965 694.0
 123.310104 292.74838 692.0
 122.775536 295.2499 689.0
 122.06276 297.28455 685.0
 122.06276 301.0333 685.0
 121.34998 303.0023 681.0
 120.99359 305.8283 679.0
 120.8154 309.08835 678.0
 120.459015 311.87607 676.0
 119.56805 313.24142 671.0
 119.74624 317.38583 672.0
 119.74624 321.06342 672.0
 119.38985 323.77454 670.0
 119.38985 327.4412 670.0
 119.74624 332.09622 672.0
 119.74624 335.77383 672.0
 119.56805 338.9463 671.0
 119.56805 342.6184 671.0
 119.56805 346.29053 671.0
 119.92443 351.00577 673.0
 120.99359 357.85098 679.0
 121.528175 363.1644 682.0
 121.88457 367.97266 684.0
 121.88457 371.7159 684.0
 121.70637 374.9103 683.0
 121.88457 379.20245 684.0
 121.528175 381.82602 682.0
 120.99359 383.86237 679.0
 120.8154 387.00745 678.0
 120.8154 390.71786 678.0
 120.459015 393.26483 676.0
 120.28082 396.37708 675.0
 119.74624 398.293 672.0
 486.8997 -1489.9254 2651.0
 488.369 -1479.8699 2659.0
 490.94034 -1473.0333 2673.0
 495.532 -1472.0452 2698.0
 499.93997 -1470.2432 2722.0
 506.55197 -1474.5946 2758.0
 508.38864 -1464.793 2768.0
 510.96 -1456.9767 2782.0
 514.81696 -1452.635 2803.0
 518.4903 -1447.5508 2823.0
 514.08234 -1419.9264 2799.0
 0.0 -0.0 0.0
 532.0816 -1437.9332 2897.0
 538.6936 -1439.7509 2933.0
 543.1016 -1435.3492 2957.0
 546.59125 -1428.2856 2976.0
 551.1829 -1423.8606 3001.0
 553.57056 -1413.5342 3014.0
 556.69293 -1404.9196 3031.0
 558.16223 -1391.9963 3039.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 131.13783 -307.50632 714.0
 137.74982 -318.90637 750.0
 142.7088 -326.13483 777.0
 138.8518 -313.18304 756.0
 157.40213 -350.33362 857.0
 146.74947 -322.25113 799.0
 155.9328 -337.77078 849.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 154.46346 -316.17813 841.0
 152.6268 -307.87085 831.0
 151.15747 -300.403 823.0
 150.05547 -293.74185 817.0
 149.13713 -287.5004 812.0
 148.7698 -282.35944 810.0
 148.95346 -278.26974 811.0
 148.40247 -272.8185 808.0
 147.85147 -267.40012 805.0
 146.93314 -261.36115 800.0
 146.0148 -255.37694 795.0
 144.54547 -248.50014 787.0
 143.62714 -242.64177 782.0
 142.89247 -237.14294 778.0
 142.34148 -231.98723 775.0
 141.97414 -227.15823 773.0
 140.87215 -221.19754 767.0
 140.5048 -216.4342 765.0
 140.32114 -211.9702 764.0
 139.77014 -206.97322 761.0
 139.77014 -202.80855 761.0
 139.40282 -198.12181 759.0
 139.40282 -193.9681 759.0
 138.8518 -189.06415 756.0
 138.66815 -184.68222 755.0
 138.11714 -179.833 752.0
 137.93349 -175.48392 751.0
 138.48448 -172.05856 754.0
 138.48448 -167.9322 754.0
 138.30081 -163.58861 753.0
 138.11714 -159.25595 752.0
 137.1988 -154.10902 747.0
 137.38248 -150.22182 748.0
 137.01515 -145.73758 746.0
 136.64781 -141.27524 744.0
 136.64781 -137.20361 744.0
 136.28049 -132.77411 742.0
 136.28049 -128.71342 742.0
 135.91316 -124.31676 740.0
 135.17848 -119.61693 736.0
 135.72948 -116.06023 739.0
 135.54582 -111.86439 738.0
 135.17848 -107.533394 736.0
 135.36215 -103.64618 737.0
 135.36215 -99.61286 737.0
 135.17848 -95.44986 736.0
 134.81116 -91.173584 734.0
 134.62749 -87.03795 733.0
 134.62749 -83.02652 733.0
 134.81116 -79.12289 734.0
 134.26015 -74.79901 731.0
 134.07648 -70.70168 730.0
 134.07648 -66.70667 730.0
 134.26015 -62.79757 731.0
 133.89282 -58.636223 729.0
 133.70915 -54.57172 728.0
 133.15816 -50.379196 725.0
 133.34181 -46.475563 726.0
 132.79083 -42.326813 723.0
 132.79083 -38.370113 723.0
 132.23982 -34.27062 720.0
 132.05615 -30.28821 719.0
 131.87248 -26.316748 718.0
 131.68883 -22.35623 717.0
 131.13783 -18.355242 714.0
 130.58682 -14.38709 711.0
 130.40317 -10.4812975 710.0
 130.40317 -6.5957413 710.0
 130.58682 -2.7140012 711.0
 130.95415 1.180339 713.0
 130.58682 5.0680575 711.0
 130.58682 8.959086 711.0
 130.21948 12.81397 709.0
 129.85216 16.646961 707.0
 129.85216 20.5161 707.0
 129.48482 24.31626 705.0
 128.75017 28.014595 701.0
 128.38283 31.760025 699.0
 128.75017 35.687202 701.0
 128.38283 39.41074 699.0
 128.38283 43.2361 699.0
 128.38283 47.06146 699.0
 127.831825 50.668415 696.0
 128.0155 54.55563 697.0
 127.831825 58.286297 696.0
 127.831825 62.095238 696.0
 127.46449 65.7148 694.0
 127.64816 69.61296 695.0
 127.64816 73.41643 695.0
 127.64816 77.219894 695.0
 127.64816 81.02336 695.0
 127.28083 84.58272 693.0
 127.28083 88.375244 693.0
 127.09716 92.03477 692.0
 127.28083 95.96029 693.0
 127.09716 99.608864 692.0
 124.709496 101.45351 679.0
 124.709496 105.16942 679.0
 126.91349 110.80965 691.0
 126.72983 114.42539 690.0
 126.546165 118.0302 689.0
 126.178825 121.44727 687.0
 126.178825 125.206955 687.0
 126.178825 128.96664 687.0
 126.178825 132.72633 687.0
 125.99516 136.28734 686.0
 125.8115 139.83742 685.0
 125.8115 143.58615 685.0
 125.99516 147.54999 686.0
 125.99516 151.3042 686.0
 123.79116 152.34602 674.0
 123.79116 156.03456 674.0
 126.3625 163.0408 688.0
 126.3625 166.80595 688.0
 126.91349 171.31488 691.0
 127.09716 175.34985 692.0
 126.72983 178.61917 690.0
 126.91349 182.65962 691.0
 126.72983 186.17137 690.0
 126.3625 189.39691 688.0
 126.72983 193.72359 690.0
 127.46449 198.64462 694.0
 128.75017 204.48454 701.0
 132.05615 213.67003 719.0
 138.48448 228.19756 754.0
 139.03548 233.24829 757.0
 137.56615 234.8823 749.0
 138.48448 240.57661 754.0
 139.03548 245.67659 757.0
 136.64781 245.5292 744.0
 135.54582 247.5879 738.0
 134.81116 250.26288 734.0
 134.44382 253.58691 732.0
 133.5255 255.83334 727.0
 133.15816 259.0972 725.0
 133.5255 263.79053 727.0
 133.70915 268.13745 728.0
 133.5255 271.7477 727.0
 130.03583 268.52026 708.0
 124.709496 261.23746 679.0
 120.301506 255.58829 655.0
 118.0975 254.42465 643.0
 117.91384 257.5424 642.0
 118.46484 262.27567 645.0
 123.056496 276.10806 670.0
 128.93382 293.1371 702.0
 128.93382 296.97885 702.0
 128.5665 299.96362 700.0
 128.0155 302.49246 697.0
 128.19916 306.74634 698.0
 127.64816 309.2314 695.0
 126.91349 311.23325 691.0
 126.3625 313.64716 688.0
 126.178825 316.95096 687.0
 125.076836 317.9097 681.0
 124.52583 320.21964 678.0
 124.34216 323.4523 677.0
 124.52583 327.6405 678.0
 124.34216 330.86224 677.0
 124.52583 335.06137 678.0
 124.709496 339.27145 679.0
 124.52583 342.48224 678.0
 125.44416 348.74573 683.0
 127.09716 357.12823 692.0
 128.19916 364.0446 698.0
 127.831825 366.81046 696.0
 127.46449 369.55438 694.0
 126.546165 370.66254 689.0
 126.546165 374.43317 689.0
 126.178825 377.10593 687.0
 125.99516 380.31128 686.0
 125.62784 382.94574 684.0
 125.44416 386.1237 683.0
 125.62784 390.43228 684.0
 125.44416 393.59927 683.0
 124.709496 395.01007 679.0
 124.52583 398.13873 678.0
 124.709496 402.44186 679.0
 498.75964 -1482.057 2637.0
 503.48813 -1481.5396 2662.0
 506.51434 -1475.7887 2678.0
 510.10797 -1471.4995 2697.0
 515.2147 -1471.3235 2724.0
 519.18665 -1467.644 2745.0
 524.2934 -1466.9097 2772.0
 527.5087 -1460.6428 2789.0
 530.3459 -1453.1532 2804.0
 531.85895 -1441.9103 2812.0
 523.9151 -1405.2147 2770.0
 0.0 -0.0 0.0
 548.8815 -1440.415 2902.0
 554.55566 -1439.2598 2932.0
 559.2841 -1435.3492 2957.0
 561.93207 -1425.886 2971.0
 565.904 -1419.5905 2992.0
 568.9302 -1410.7203 3008.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 145.06964 -317.73996 767.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 152.82434 -317.03726 808.0
 0.0 -0.0 0.0
 0.0 -0.0 0.0
 159.06593 -316.17813 841.0
 156.41798 -306.38895 827.0
 155.28314 -299.673 821.0
 154.71573 -294.10138 818.0
 153.5809 -287.5004 812.0
 152.82434 -281.66226 808.0
 152.82434 -277.2404 808.0
 152.25693 -271.80557 805.0
 151.87865 -266.73578 803.0
 151.68951 -262.0146 802.0
 151.50037 -257.3043 801.0
 150.55467 -251.34195 796.0
 149.04156 -244.5035 788.0
 147.71759 -238.05739 781.0
 146.7719 -232.28658 776.0
 146.20447 -227.15823 773.0
 145.44792 -221.77432 769.0
 144.88051 -216.71712 766.0
 144.69136 -212.24767 765.0
 144.31308 -207.51717 763.0
